fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	bagging_fraction	bagging_freq	lambda_l1	lambda_l2	min_gain_to_split	max_depth 	ganancia	iteracion
20220927 033243	binary	custom	TRUE	TRUE	FALSE	-100	31	220	TRUE	763381	0.027450701	0.866237173	1218	736	8867	0.899510309	904	9.375451049	48.50479456	1.064915069	1	25710000	139
20220927 021324	binary	custom	TRUE	TRUE	FALSE	-100	31	166	TRUE	763381	0.05944763	0.300813354	3058	333	7764	0.697553229	310	2.588834243	25.85746301	0.12988119	14	25680000	66
20220927 015527	binary	custom	TRUE	TRUE	FALSE	-100	31	109	TRUE	763381	0.059331049	0.285651644	305	775	8698	0.821316776	213	19.91411596	47.97004394	1.545439964	14	25650000	50
20220927 022257	binary	custom	TRUE	TRUE	FALSE	-100	31	580	TRUE	763381	0.022559693	0.405115789	5645	859	7805	0.663660211	137	1.539963141	83.54295686	1.239386268	7	25590000	79
20220927 022130	binary	custom	TRUE	TRUE	FALSE	-100	31	164	TRUE	763381	0.133833634	0.453825918	3959	1007	9701	0.627605297	291	2.904816806	36.13492364	0.147330901	7	25560000	77
20220927 023806	binary	custom	TRUE	TRUE	FALSE	-100	31	244	TRUE	763381	0.038960869	0.734425076	6589	591	7789	0.804171293	409	1.307343486	13.10006928	0.275870143	1	25550000	108
20220927 020804	binary	custom	TRUE	TRUE	FALSE	-100	31	133	TRUE	763381	0.070433761	0.306475479	3322	176	7991	0.761048466	221	3.72833053	63.73265045	1.941708866	8	25540000	61
20220927 022420	binary	custom	TRUE	TRUE	FALSE	-100	31	306	TRUE	763381	0.082171229	0.226532479	4198	815	10674	0.672748482	246	11.21506863	33.03258037	0.011378372	4	25540000	82
20220927 030230	binary	custom	TRUE	TRUE	FALSE	-100	31	933	TRUE	763381	0.013927472	0.863377846	5933	377	9084	0.772816341	749	0.293266293	89.90613836	0.078882886	8	25520000	120
20220927 022550	binary	custom	TRUE	TRUE	FALSE	-100	31	240	TRUE	763381	0.11048035	0.848765717	4965	712	9221	0.613460155	296	2.544251487	68.47732916	0.145169127	2	25480000	86
20220927 023254	binary	custom	TRUE	TRUE	FALSE	-100	31	226	TRUE	763381	0.052119498	0.993887631	6686	454	6621	0.749217241	138	0.169612294	27.14859414	0.911985551	9	25480000	101
20220927 023028	binary	custom	TRUE	TRUE	FALSE	-100	31	83	TRUE	763381	0.133549395	0.464033164	1800	504	9274	0.580187752	560	0.203053597	11.79426554	0.591473301	2	25460000	96
20220927 015651	binary	custom	TRUE	TRUE	FALSE	-100	31	340	TRUE	763381	0.026791757	0.785488054	869	723	9205	0.853402047	109	15.80005869	91.58679285	0.200766058	5	25430000	53
20220927 015234	binary	custom	TRUE	TRUE	FALSE	-100	31	72	TRUE	763381	0.167068428	0.273028646	2788	248	8464	0.817500664	58	12.91017349	21.62870955	1.977405734	15	25400000	40
20220927 034204	binary	custom	TRUE	TRUE	FALSE	-100	31	100	TRUE	763381	0.081878115	0.560032438	2257	964	8877	0.896391207	828	3.18977521	82.77037366	2.84187199	1	25370000	144
20220927 023317	binary	custom	TRUE	TRUE	FALSE	-100	31	102	TRUE	763381	0.141872737	0.327966641	7617	336	6926	0.777800286	1	0.398821095	75.40512214	0.156155248	3	25350000	102
20220927 031703	binary	custom	TRUE	TRUE	FALSE	-100	31	99	TRUE	763381	0.242149178	0.681578047	1890	844	10007	0.621961385	772	3.135869295	52.23598099	0.10561245	1	25350000	126
20220927 022450	binary	custom	TRUE	TRUE	FALSE	-100	31	96	TRUE	763381	0.107624985	0.445970318	3611	1003	10652	0.715729885	65	6.969281495	5.499766885	1.080723931	9	25340000	84
20220927 023008	binary	custom	TRUE	TRUE	FALSE	-100	31	209	TRUE	763381	0.030711721	0.392352852	479	416	7213	0.722105895	196	1.516580094	50.26762218	3.41170625	2	25340000	95
20220927 023356	binary	custom	TRUE	TRUE	FALSE	-100	31	161	TRUE	763381	0.05446374	0.377203759	6236	243	7861	0.765664613	2	0.159616719	5.945875704	0.129825118	13	25320000	103
20220927 021111	binary	custom	TRUE	TRUE	FALSE	-100	31	1115	TRUE	763381	0.008318121	0.271827985	1888	891	10146	0.77255176	446	6.504047748	66.3563987	4.288631803	6	25310000	63
20220927 021919	binary	custom	TRUE	TRUE	FALSE	-100	31	675	TRUE	763381	0.014306632	0.668948712	6657	872	10349	0.643146933	46	14.93016404	9.695720994	0.194286145	5	25310000	74
20220927 022921	binary	custom	TRUE	TRUE	FALSE	-100	31	129	TRUE	763381	0.042225672	0.733678796	685	424	11035	0.640822645	187	0.516377542	56.03064384	0.097629046	3	25290000	93
20220927 015137	binary	custom	TRUE	TRUE	FALSE	-100	31	153	TRUE	763381	0.051619439	0.616555835	246	436	8047	0.868566112	761	8.701558747	68.34164804	2.469700506	6	25270000	36
20220927 023147	binary	custom	TRUE	TRUE	FALSE	-100	31	118	TRUE	763381	0.141293846	0.731314073	2088	821	11584	0.593203844	2	0.846822616	44.61929093	0.905590525	1	25240000	99
20220927 015343	binary	custom	TRUE	TRUE	FALSE	-100	31	80	TRUE	763381	0.165888428	0.344912998	779	406	11117	0.85226614	17	13.52198253	35.25203781	1.616767297	6	25210000	47
20220927 023055	binary	custom	TRUE	TRUE	FALSE	-100	31	127	TRUE	763381	0.061911169	0.458318159	6703	309	8381	0.863460368	105	0.750472558	26.70823079	4.872427487	3	25160000	97
20220927 020656	binary	custom	TRUE	TRUE	FALSE	-100	31	509	TRUE	763381	0.034646779	0.242002387	4845	839	7317	0.745532536	234	10.41902244	62.59257924	0.02267196	13	25130000	59
20220927 024919	binary	custom	TRUE	TRUE	FALSE	-100	31	515	TRUE	763381	0.01430976	0.941842836	791	658	9299	0.851402397	509	0.044269854	78.58193385	4.865143411	10	25090000	116
20220927 034031	binary	custom	TRUE	TRUE	FALSE	-100	31	256	TRUE	763381	0.02551303	0.906285457	7453	807	8498	0.894755926	756	2.391640269	47.99738836	4.338041121	2	25090000	141
20220927 021729	binary	custom	TRUE	TRUE	FALSE	-100	31	202	TRUE	763381	0.088037698	0.946965453	5188	838	10832	0.663777126	545	4.942164202	54.22638662	0.273909311	13	24980000	72
20220927 023419	binary	custom	TRUE	TRUE	FALSE	-100	31	135	TRUE	763381	0.135208447	0.306354888	1546	733	7195	0.584821194	222	0.040333919	75.16765958	0.091710074	5	24970000	104
20220927 031731	binary	custom	TRUE	TRUE	FALSE	-100	31	49	TRUE	763381	0.14836956	0.617290513	1989	955	9054	0.540055534	912	0.157150189	61.23671715	2.160206491	3	24940000	128
20220927 015906	binary	custom	TRUE	TRUE	FALSE	-100	31	572	TRUE	763381	0.009527838	0.569711662	368	613	10583	0.822023497	358	18.55041372	8.419740923	2.330800046	4	24920000	55
20220927 030735	binary	custom	TRUE	TRUE	FALSE	-100	31	416	TRUE	763381	0.032453982	0.978321683	2354	879	5721	0.885896096	501	1.400073225	93.92689089	0.360067316	3	24880000	122
20220927 021754	binary	custom	TRUE	TRUE	FALSE	-100	31	157	TRUE	763381	0.075105601	0.527354666	6577	788	11407	0.563663647	556	2.090173416	45.49714258	1.075407121	3	24870000	73
20220927 031719	binary	custom	TRUE	TRUE	FALSE	-100	31	97	TRUE	763381	0.208050323	0.260364006	7416	442	9309	0.601922694	824	1.727254297	81.91999239	0.812205622	4	24830000	127
20220927 020545	binary	custom	TRUE	TRUE	FALSE	-100	31	52	TRUE	763381	0.133974544	0.523285049	1068	886	11232	0.881834008	424	11.82397738	48.20925547	1.100816287	10	24820000	58
20220927 015542	binary	custom	TRUE	TRUE	FALSE	-100	31	65	TRUE	763381	0.190223538	0.38529281	1304	633	6118	0.80257668	85	2.99992567	31.80293122	1.45808705	6	24730000	51
20220927 023123	binary	custom	TRUE	TRUE	FALSE	-100	31	106	TRUE	763381	0.052960331	0.481125176	3422	581	9256	0.899122043	67	7.188049063	19.96280916	6.222330968	3	24690000	98
20220927 022522	binary	custom	TRUE	TRUE	FALSE	-100	31	124	TRUE	763381	0.087198759	0.647353915	2663	645	10202	0.753080013	198	23.18411407	48.73473743	0.178414099	6	24640000	85
20220927 021457	binary	custom	TRUE	TRUE	FALSE	-100	31	32	TRUE	763381	0.264774622	0.361509811	6297	644	9029	0.662635661	262	2.808899914	30.91632298	0.45699818	11	24590000	68
20220927 023717	binary	custom	TRUE	TRUE	FALSE	-100	31	93	TRUE	763381	0.12566967	0.739810753	5909	830	5976	0.592534522	725	5.443910861	3.915963542	0.531605265	5	24450000	106
20220927 015503	binary	custom	TRUE	TRUE	FALSE	-100	31	131	TRUE	763381	0.043388227	0.571177091	4131	590	12986	0.795900847	18	2.274916164	34.1058797	1.984689534	11	24430000	49
20220927 015557	binary	custom	TRUE	TRUE	FALSE	-100	31	61	TRUE	763381	0.105841	0.260263534	1021	542	10332	0.826394464	187	1.3861264	75.06798355	11.59409113	11	24300000	52
20220927 014815	binary	custom	TRUE	TRUE	FALSE	-100	31	1626	TRUE	763381	0.006149956	0.702725867	7942	299	6287	0.672181854	491	11.18210157	53.00403851	2.084178926	10	24150000	20
20220927 024003	binary	custom	TRUE	TRUE	FALSE	-100	31	337	TRUE	763381	0.018453945	0.371685404	7033	706	6775	0.810127862	12	4.799251865	44.6453742	8.613426669	4	24130000	110
20220927 022310	binary	custom	TRUE	TRUE	FALSE	-100	31	52	TRUE	763381	0.15389424	0.684448421	7741	1023	6472	0.677897046	563	7.379326442	55.16848159	1.168514198	6	24020000	80
20220927 020524	binary	custom	TRUE	TRUE	FALSE	-100	31	319	TRUE	763381	0.009245021	0.220566709	1544	358	8934	0.867728633	109	44.57913282	60.09279821	3.050506824	9	23900000	57
20220927 015217	binary	custom	TRUE	TRUE	FALSE	-100	31	69	TRUE	763381	0.130312161	0.25397429	7443	878	9145	0.630157724	943	44.32148	14.78631291	0.030809082	11	23630000	39
20220927 022141	binary	custom	TRUE	TRUE	FALSE	-100	31	50	TRUE	763381	0.17094556	0.725872324	4212	881	11186	0.511532184	359	15.19754208	17.48353555	1.185649508	4	23390000	78
20220927 014847	binary	custom	TRUE	TRUE	FALSE	-100	31	41	TRUE	763381	0.213192669	0.256144341	4617	707	10271	0.82432054	602	17.61916591	82.55154255	3.319330715	2	23220000	23
20220927 015326	binary	custom	TRUE	TRUE	FALSE	-100	31	48	TRUE	763381	0.110855384	0.604181752	2711	436	6929	0.838210935	748	25.39629568	41.44265183	2.720102283	12	23190000	46
20220927 021127	binary	custom	TRUE	TRUE	FALSE	-100	31	80	TRUE	763381	0.154732006	0.227275609	1295	177	14378	0.781300286	456	8.73247783	29.77857276	0.362930261	15	23170000	64
20220927 023210	binary	custom	TRUE	TRUE	FALSE	-100	31	155	TRUE	763381	0.032476582	0.408083133	6275	987	8950	0.314980564	785	2.200299479	54.41707209	7.665604778	11	22980000	100
20220927 022034	binary	custom	TRUE	TRUE	FALSE	-100	31	576	TRUE	763381	0.009793593	0.675654028	7305	595	13223	0.622468313	520	6.152676911	34.20370413	1.826915711	12	22840000	75
20220927 023726	binary	custom	TRUE	TRUE	FALSE	-100	31	29	TRUE	763381	0.17470264	0.63662345	3013	959	9316	0.356183666	642	11.37411482	66.40436935	2.969286717	4	22730000	107
20220927 014417	binary	custom	TRUE	TRUE	FALSE	-100	31	27	TRUE	763381	0.172822195	0.715392375	6926	917	7740	0.853595085	256	59.65482238	64.4721677	3.043926793	9	22440000	10
20220927 015054	binary	custom	TRUE	TRUE	FALSE	-100	31	257	TRUE	763381	0.014202909	0.992255723	5666	893	9834	0.435676431	337	32.7676119	40.7470272	13.56502007	4	22260000	34
20220927 024011	binary	custom	TRUE	TRUE	FALSE	-100	31	25	TRUE	763381	0.167425901	0.702300908	5171	100	11178	0.2502783	480	2.311111316	20.2393562	14.25299423	5	22210000	111
20220927 014905	binary	custom	TRUE	TRUE	FALSE	-100	31	65	TRUE	763381	0.120156401	0.570802201	7743	16	10705	0.225789438	36	6.672986491	2.349808634	4.506415725	3	22190000	25
20220927 014345	binary	custom	TRUE	TRUE	FALSE	-100	31	99	TRUE	763381	0.039016834	0.462466315	5958	387	12311	0.702187247	307	27.94255391	66.74707955	8.701858539	4	22100000	7
20220927 014311	binary	custom	TRUE	TRUE	FALSE	-100	31	11	TRUE	763381	0.157763574	0.56021733	5104	538	10205	0.366825351	126	53.6570724	16.47381436	7.161300502	11	21830000	5
20220927 015150	binary	custom	TRUE	TRUE	FALSE	-100	31	37	TRUE	763381	0.114348836	0.429732109	3558	619	9416	0.793986155	101	94.75292445	90.31753694	9.019272735	2	21810000	37
20220927 015717	binary	custom	TRUE	TRUE	FALSE	-100	31	189	TRUE	763381	0.023599065	0.420163883	2025	569	8375	0.257196933	326	29.34234	27.67232202	2.804113045	5	21810000	54
20220927 014302	binary	custom	TRUE	TRUE	FALSE	-100	31	32	TRUE	763381	0.135944324	0.588449694	3761	97	12261	0.575759541	512	50.69642643	63.00700548	5.373359199	9	21800000	4
20220927 014427	binary	custom	TRUE	TRUE	FALSE	-100	31	18	TRUE	763381	0.247210636	0.863578037	1719	216	6709	0.307194468	709	1.855076346	74.73023425	6.502818072	14	21710000	12
20220927 014830	binary	custom	TRUE	TRUE	FALSE	-100	31	42	TRUE	763381	0.097847443	0.824807185	3162	61	12505	0.476674091	977	22.990541	76.58212621	9.660103804	5	21710000	21
20220927 014503	binary	custom	TRUE	TRUE	FALSE	-100	31	18	TRUE	763381	0.244733146	0.201129947	4820	345	9055	0.412028093	630	31.39895001	33.78241489	7.517721081	8	21650000	17
20220927 015012	binary	custom	TRUE	TRUE	FALSE	-100	31	14	TRUE	763381	0.23153859	0.661502169	927	196	8672	0.474806029	201	15.69856772	34.29443978	11.74275285	3	21380000	31
20220927 014451	binary	custom	TRUE	TRUE	FALSE	-100	31	19	TRUE	763381	0.194583445	0.22835918	6490	380	10987	0.754003143	243	97.318229	41.9628274	3.671956154	7	21310000	15
20220927 015241	binary	custom	TRUE	TRUE	FALSE	-100	31	20	TRUE	763381	0.086920627	0.310271989	727	797	10596	0.156780966	842	3.012303925	8.594980528	13.78941543	1	21290000	41
20220927 014958	binary	custom	TRUE	TRUE	FALSE	-100	31	100	TRUE	763381	0.074858151	0.971837017	4082	980	12797	0.208556587	568	18.36482981	56.73401619	1.206811274	13	21210000	29
20220927 014406	binary	custom	TRUE	TRUE	FALSE	-100	31	10	TRUE	763381	0.266576083	0.791882265	6162	651	11788	0.548741698	778	90.5468023	50.84445467	14.62196152	3	21150000	9
20220927 024721	binary	custom	TRUE	TRUE	FALSE	-100	31	18	TRUE	763381	0.109839872	0.260062751	899	1008	10868	0.223380512	643	13.46493024	7.527140177	14.63304531	7	21150000	114
20220927 014250	binary	custom	TRUE	TRUE	FALSE	-100	31	47	TRUE	763381	0.059687437	0.805242939	4323	566	7659	0.588223996	356	74.88189963	48.85683078	4.888704831	12	21010000	3
20220927 014456	binary	custom	TRUE	TRUE	FALSE	-100	31	7	TRUE	763381	0.290414609	0.921004158	167	554	11398	0.341485524	468	84.62772833	72.09354441	6.234852999	8	20970000	16
20220927 022431	binary	custom	TRUE	TRUE	FALSE	-100	31	85	TRUE	763381	0.103643113	0.742792281	4607	41	13243	0.288594775	156	20.2726004	79.88837864	1.11134108	10	20960000	83
20220927 014237	binary	custom	TRUE	TRUE	FALSE	-100	31	24	TRUE	763381	0.082664941	0.846300628	2517	668	8283	0.421625762	636	81.27751815	97.32587777	7.961885494	10	20880000	2
20220927 014401	binary	custom	TRUE	TRUE	FALSE	-100	31	24	TRUE	763381	0.030097807	0.635419205	2085	755	5546	0.654328916	872	35.51800541	38.03793123	10.55372694	5	20750000	8
20220927 014942	binary	custom	TRUE	TRUE	FALSE	-100	31	107	TRUE	763381	0.069930343	0.537098984	7635	609	14303	0.891523576	541	79.05949	87.69259213	0.984148231	13	20680000	27
20220927 014836	binary	custom	TRUE	TRUE	FALSE	-100	31	12	TRUE	763381	0.277418606	0.6396738	1616	735	9752	0.728824223	675	40.16983222	6.674363045	14.04205256	9	20660000	22
20220927 014443	binary	custom	TRUE	TRUE	FALSE	-100	31	20	TRUE	763381	0.18743124	0.350097913	6858	123	13080	0.25784569	907	64.93704909	19.73747743	4.274552735	15	20640000	14
20220927 014856	binary	custom	TRUE	TRUE	FALSE	-100	31	35	TRUE	763381	0.185415723	0.335795612	2718	333	13772	0.498597982	377	22.72259325	90.97603944	13.05623829	12	20620000	24
20220927 014219	binary	custom	TRUE	TRUE	FALSE	-100	31	5	TRUE	763381	0.146301697	0.500563015	5395	455	5921	0.608533175	396	63.55016667	45.97348365	11.15097794	9	20480000	1
20220927 014516	binary	custom	TRUE	TRUE	FALSE	-100	31	21	TRUE	763381	0.164084047	0.396267616	5067	836	11921	0.250140238	811	83.6827607	81.34456766	6.047507391	13	20400000	19
20220927 014437	binary	custom	TRUE	TRUE	FALSE	-100	31	14	TRUE	763381	0.055976571	0.728638828	3840	281	6545	0.523626578	415	25.07586855	99.1011068	12.20014334	14	20350000	13
20220927 015300	binary	custom	TRUE	TRUE	FALSE	-100	31	11	TRUE	763381	0.201863522	0.772487168	6339	222	6886	0.683873704	697	71.96279367	58.90025613	9.299141829	12	20230000	44
20220927 015311	binary	custom	TRUE	TRUE	FALSE	-100	31	11	TRUE	763381	0.266432803	0.618247025	350	963	13023	0.186495318	118	8.905589134	35.94800659	12.11399908	9	20200000	45
20220927 015006	binary	custom	TRUE	TRUE	FALSE	-100	31	46	TRUE	763381	0.099710984	0.306200095	1141	68	7445	0.176963662	209	70.18879017	59.62707073	1.570639618	7	20150000	30
20220927 015018	binary	custom	TRUE	TRUE	FALSE	-100	31	14	TRUE	763381	0.280056372	0.947627301	1370	1013	14000	0.766157789	924	56.70790677	77.76862977	12.34235531	10	20080000	32
20220927 014919	binary	custom	TRUE	TRUE	FALSE	-100	31	40	TRUE	763381	0.032125223	0.687592724	6714	147	5004	0.330095715	559	57.86339517	28.72908814	8.454584837	1	2.00E+07	26
20220927 015247	binary	custom	TRUE	TRUE	FALSE	-100	31	8	TRUE	763381	0.295596979	0.402168355	5547	971	13300	0.290177594	75	86.43088522	29.70603151	14.88430471	6	19480000	42
20220927 014948	binary	custom	TRUE	TRUE	FALSE	-100	31	16	TRUE	763381	0.143375522	0.8794662	2361	174	14367	0.381294315	451	99.12219318	9.612769905	7.491814462	14	19270000	28
20220927 022929	binary	custom	TRUE	TRUE	FALSE	-100	31	21	TRUE	763381	0.079278848	0.818712331	664	932	14834	0.209989096	273	58.20447434	40.41923003	6.48462382	2	19060000	94
20220927 014508	binary	custom	TRUE	TRUE	FALSE	-100	31	10	TRUE	763381	0.211077798	0.450013713	3033	937	5258	0.147934802	178	42.37694383	25.19182556	12.67459148	4	18210000	18
20220927 014421	binary	custom	TRUE	TRUE	FALSE	-100	31	11	TRUE	763381	0.220042291	0.761028718	874	855	13509	0.118591816	291	48.2847363	22.75142407	10.90124881	7	18030000	11
20220927 014316	binary	custom	TRUE	TRUE	FALSE	-100	31	5	TRUE	763381	0.235271381	0.938875149	4455	682	11362	0.104223945	975	66.59858216	43.91923433	4.002384012	7	-7680000	6
20220927 015058	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	763381	0.262620243	0.475970336	7275	484	5804	0.052606005	14	76.7576133	94.70005624	5.468631069	6	-9200000	35
